n_neighbors,Selected Features,Adjusted R²,RMSE,R²,Explained Variance
"(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]'], 1)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 2)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 3)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 4)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 5)"
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Wind Speed [10 m]']",0.3448360255963563,0.43334602218361745,0.34603405162682876,0.34675003977070673
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Wind Speed [850 mb]']",0.3391221502293017,0.435231588246231,0.34033062459285124,0.3410589714519664
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover Total']",0.336218023862941,0.43618681922882313,0.3374318086817638,0.3377620758857933
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover High [high cld lay]']",0.33665978697700705,0.43604164858141103,0.3378727639923933,0.3383976625306977
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover Medium [mid cld lay]']",0.34977600656494723,0.4317092016568623,0.35096499939759196,0.3512410758195722
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover Low [low cld lay]']",0.3005337492976409,0.447757833239663,0.30181278600984895,0.30267633930117854
6,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Sunshine Duration']",0.32973148678138253,0.4383128662601488,0.3309571328144585,0.3313839949514641
"(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]'], 1)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 2)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 3)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 4)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 5)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 6)"
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Wind Speed [10 m]']",0.33239780734307955,0.4374401957156449,0.3336185777701036,0.3344475051367364
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Wind Speed [850 mb]']",0.3300533179221323,0.43820762510384687,0.331278375458131,0.3320708576971747
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover Total']",0.3298543589575106,0.4382726891348037,0.33107978030780305,0.33142697457950687
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover High [high cld lay]']",0.33038087852761344,0.43810048441002264,0.3316053370896952,0.33214192083969907
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover Medium [mid cld lay]']",0.3444539847622984,0.4334723506711521,0.3456527093886672,0.3459965158429531
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Cloud Cover Low [low cld lay]']",0.29616848364075643,0.449152855376024,0.2974555026323499,0.29847704756135696
7,"['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]', 'Basel Sunshine Duration']",0.32481619722720956,0.43991707355956233,0.32605083130764945,0.3265140190393596
"(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]'], 1)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 2)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 3)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 4)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 5)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 6)","(['Basel Wind Direction [10 m]', 'Basel Longwave Radiation', 'Basel Direct Shortwave Radiation', 'Basel Mean Sea Level Pressure [MSL]', 'Basel Geopotential Height [850 mb]', 'Basel Geopotential Height [800 mb]', 'Basel Geopotential Height [700 mb]', 'Basel Geopotential Height [500 mb]', 'Basel Relative Humidity [2 m]', 'Basel Wind Gust', 'Basel Wind Speed [100 m]', 'Basel Wind Direction [100 m]', 'Basel Wind Speed [900 mb]', 'Basel Wind Direction [900 mb]', 'Basel Wind Direction [850 mb]', 'Basel Wind Speed [800 mb]', 'Basel Wind Direction [800 mb]', 'Basel Wind Speed [700 mb]', 'Basel Wind Speed [500 mb]', 'Basel Wind Speed [250 mb]', 'Basel Shortwave Radiation', 'Basel Geopotential Height [1000 mb]'], 7)"
